vardekod,vardebenamning
74604,"Naturbrukslinjen (3 år), gren djurvård"
74605,"Naturbrukslinjen (3 år), gren hästhållning"
74608,Annan hithörande naturbruksutbildning
74609,Ospec hithörande naturbruksutbildning
74610,Naturbruksprogrammet
74618,Naturbruksprogrammet
74619,Naturbruksprogrammet
74888,Annan utb inom lantbr/skog/fiske
74999,Ospec utb inom lantbr/skog/fiske
75100,Lantmästarutbildning
75188,Lantmästarutbildning
75199,Lantmästarutbildning
75200,"Trädgårdsteknikerutbildning, odling"
75210,"Trädgårdsteknikerutbildning, markbyggnadsgren"
75220,Trädgårdsingenjörsutbildning
75230,Landskapsingenjörsexamen
75288,"Trädgårdsutbildning, annan"
75299,"Trädgårdsutbildning, ospec"
75300,Skogsmästarutbildning
75388,Skogsmästarutbildning
75399,Skogsmästarutbildning
75400,Skogsteknikerexamen o motsv
75488,"Skogsteknikerutbildning, annan"
75499,"Skogsteknikerutbildning, ospec"
75500,Fiskvårdslinjen
75588,Fiskvårdsutbildning
75599,Fiskvårdsutbildning
75600,Högskoleexamen inom lant- skogsbruk
75633,Minst 20 p vid högsk inom lantbr/trädg/fiske
75801,"KY utbildning jord, skog, trädgård"
75888,Annan eftergymn utb inom lantbr/skog/fiske
75999,Ospec eftergymn utb inom lantbr/skog/fiske
76100,Agronomutbildning jordbruk
76110,Agronomutbildning husdjur
76120,Agronomutbildning ekonomi
76130,Agronomutbildning maskinteknik
76188,"Agronomutbildning, annan"
76199,"Agronomutbildning, ospec"
76200,Landskapsarkitektutbildning
76211,Hortonomutbildning odlinrikt
76212,Hortonomutbildning ekonominr
76218,Hortonomutbildning
76219,Hortonomutbildning
76288,"Hortonomutbildning/landskapsarkitekt, annan"
76299,"Hortonomutbildning/landskapsarkitekt, ospec"
76300,Jägmästarexamen o motsv forstmästarutbildning
76388,Jägmästarutbildning
76399,Jägmästarutbildning
76400,"Skogsmästarexamen, Kandidat-ex. inom lant/skogsbr."
76410,Magister-examen inom lant/skogsbruk
76499,Ospec examen inom lant/skogsbruk
76888,Annan eftergymn utb inom lantbr/skog/fiske
76999,Ospec eftergymn utb inom lantbr/skog/fiske
77100,Agr lic utbildning växtodling
77110,Agr lic utbildning växtnäringslära
77120,Agr lic utbildning växtpatologi
77130,Agr lic utbildning lantbr företagsekon
77140,Agr lic utbildning husdjursförädling
77150,Agr lic utbildning husdjur foder/vård
77160,Agr lic utbildning husdjur näringsfys
77170,Agr lic utbildning lantbr arbmet/tekn
77188,"Agr lic utbildning, annan"
77191,"Agr lic, etappavgång"
77199,"Agr lic utbildning, ospec"
77200,Agr doktor växtodling
77210,Agr doktor växtnäringslära
77220,Agr doktor växtpatologi
77230,Agr doktor lantbr företagsekon
77240,Agr doktor husdjursförädling
77250,Agr doktor husdjur foder/vård
77260,Agr doktor husdjur näringsfys
77270,Agr doktor lantbr arbmet/tekn
77288,"Agr doktorsgrad, annan"
77299,"Agr doktorsgrad, ospec"
77300,Skog lic skogsteknik
77310,Skog lic marklära
77320,Skog lic skogsbotanik
77330,Skog lic skogsproduktion
77340,Skog lic skogsuppskattning
77350,Skog lic virkeslära
77360,Skog lic skogsgenetik
77370,Skog lic skogsekonomi
77388,Skog licutbildning
77391,"Skog lic, etappavgång"
77399,Skog licutbildning
77400,Skog doktor skogsteknik
77410,Skog doktor marklära
77420,Skog doktor skogsbotanik
77430,Skog doktor skogsproduktion
77440,Skog doktor skogsuppskattning
77450,Skog doktor virkeslära
77460,Skog doktor skogsgenetik
77470,Skog doktor skogsekonomi
77488,"Skog doktorsgrad, annan"
77499,"Skog doktorsgrad, ospec"
77500,Agr drex växtodling
77510,Agr drex växtnäringslära
77520,Agr drex växtpatologi
77530,Agr drex lantbrukets företagsekonomi
77540,Agr drex husdjursförädling
77550,Agr drex husdj utfodring och vård
77560,Agr drex husdj näringsfysiologi
77570,Agr drex lantbr arbetsmetodik o teknik
77588,"Agr doktorsexamen, annan"
77599,"Agr doktorsexamen, ospec"
77600,Skog drex skogsteknik
77610,Skog drex skogl marklära
77611,Skog drex ekologi och miljövård
77620,Skog drex skogsbotanik
77630,Skog drex skogsproduktion
77640,Skog drex skogsuppskattning
77650,Skog drex virkeslära
77660,Skog drex skogsgenetik
77670,Skog drex skogsekonomi
77688,"Skog doktorsexamen, annan"
77699,"Skog doktorsexamen, ospec"
77888,Annan forskarutb inom lantbruk/skogsbruk
77999,Ospec forskarutb inom lantbruk/skogsbruk
83000,Brandförsvarsutbildning brandman
83010,Brandförsvarsutbildning brandförman
83011,Brandförsvarsutbildning brandbefälskurs a
83099,"Brandförsvarsutbildning, ospec"
83100,Skorstensfejarutbildning gesällklass
83110,Skorstensfejarutbildning mästarklass
83188,"Skorstensfejarutbildning, annan"
83199,"Skorstensfejarutbildning, ospec"
83200,Utbildning av vårdare/tillsynspers
83210,Väktarutbildning
83230,Tullbevakningsutbildning
83240,Trafikvaktutbildning
83288,"Utbildning för vakt/tull, annan"
83299,"Utbildning för vakt/tull, ospec"
83300,Hemteknisk utbildning
83310,Lanthushållsutbildning allmän kurs
83311,Lanthushållsutbildning allm & spec
83318,"Lanthushållsutbildning, annan"
83319,"Lanthushållsutbildning, ospec"
83388,"Hemteknisk/lanthushållsutbildning, annan"
83399,"Hemteknisk/lanthushållsutbildning, ospec"
83400,Utbildning kokersk/kock bar/pensionat
83401,Utbildning kokersk/kock sjukhuskök od
83402,Utbildning kokersk/kock skolmåltidsv
83403,Utbildning kokersk/kock restaurang
83404,Utbildning kallskänkor
83405,Storhushållsteknisk yrkeskurs
83406,Yrkeskurs för kokerskor o kockar i storhush
83408,"Utbildning kokersk/kock storhushåll, annan"
83409,"Utbildning kokersk/kock storhushåll, ospec"
83410,"2-årig konsumtlinje, kost o näringinr gren"
83488,"Utbildning för storhushåll, annan"
83499,"Utbildning för storhushåll, ospec"
83500,Utbildning av serveringspersonal
83510,Husfruutbildning
83520,Utbildning för servicepersonal inom turistnäringen
83588,Utbildning hotell/restaurang
83599,"Utbildning hotell/restaurang, ospec"
83600,Badmästarutbildning
83610,Damfrisörsutbildning
83611,Herrfrisörsutbildning
83612,Kosmetologutbildning
83618,Utbildning för skönhetsvård
83619,"Utbildning för skönhetsvård, ospec"
83688,Utbildning för hygien o skönhvård
83699,"Utbildning för hygien o skönhvård, ospec"
83700,Utbildning tvättpersonal inkl kem
83701,Tvättmästarutbildning
83708,Utbildning för klädvård
83709,"Utbildning för klädvård, ospec"
83710,Lokalvårdsutbildning
83788,"Kläd o lokalvårdsutbildning, annan"
83799,"Kläd o lokalvårdsutbildning, ospec"
83888,Annan utb för service/bevakn/lokalv
83999,Ospec utb för service/bevakn/lokalv
84000,Brandförsvarsutbildning o yrkesutbildning
84001,Brandmansutbildning
84002,Brandförmansutbildning
84010,Brandförsvarsutbildning brandmästare
84011,Brandmästarutbildning med vidareutbildning
84020,Skorstensfejarutbildning
84021,Teknikerutbildning inom sotningsväsendet
84022,Ingenjörsutbildning inom sotningsväsendet
84028,"Utbildning inom sotningsväsendet, annan"
84029,"Utbildning inom sotningsväsendet, ospec"
84088,"Brandförsvarsutbildning, annan"
84099,"Brandförsvarsutbildning, ospec"
84200,Tullmästarutbildning
84210,Tullkontorsistutbildning
84220,"Tullkameral kurs,assistentkurs för kontpers"
84230,Bevakningskurs inom tullen
84288,"Tulltjänstemannautbildning, annan"
84299,"Tulltjänstemannautbildning, ospec"
84300,"Plutonsofficersutbilding, armén"
84301,"Plutonsofficersutbilding, marinen, flottan"
84302,"Plutonsofficersutbilding, marinen, kustartilleriet"
84303,"Plutonsofficersutbilding, flygvapnet"
84308,"Plutonsofficersutbilding, trupptjänst, annan"
84309,"Plutonsofficersutbilding, trupptjänst, ospec"
84310,"Plutonsofficersutbilding, armeflyg"
84311,"Plutonsofficersutbilding, helikopterförare"
84312,"Plutonsofficersutbilding, fältflygare"
84313,"Plutonsofficersutbilding, flygnavigatör"
84318,"Plutonsofficersutbilding, flygtjänst, annan"
84319,"Plutonsofficersutbilding, flygtjänst, ospec"
84330,Sambandsutbildning flygvapnet
84331,Striutbildning flygvapnet
84332,Flottiljpolisutbildning flygvapnet
84338,"Plutonsofficersutbildning, annan"
84339,"Plutonsofficersutbildning, ospec"
84388,"Plutonsofficersutbildning, annan"
84399,"Plutonsofficersutbildning, ospec"
84400,Plutonoffutbildning armeteknikerutbildning tele
84401,Plutonoffutbildning armeteknikerutbildning vapen
84402,Plutonoffutbildning armeteknikerutbildning fordon
84408,"Plutonoffutbildning teknisk inom armen, annan"
84409,"Plutonoffutbildning teknisk inom armen, ospec"
84411,Plutonoffutbildning flottan teknisk tjänst
84415,Plutonoffutbildning kustart teknisk tjänst
84418,"Plutonoffutbildning armen/marinen, annan"
84419,"Plutonoffutbildning armen/marinen, ospec"
84420,Plutonoffutbildning flygtekn utb flygplan/vapen
84421,Plutonoffutbildning flygteknikerutbildning el
84422,Påbyggnutbildning flygtekn plan/vapen
84423,Påbyggnutbildning flygtekn elektr
84428,"Flygteknikerutbildning, annan"
84429,"Flygteknikerutbildning, ospec"
84488,"Tekn plutonsofficersutbildning, annan"
84499,"Tekn plutonsofficersutbildning, ospec"
84500,Kökschefsutbildning
84501,Kallskänkschefsutbildning
84503,Internatföreståndarutbildning
84508,"Utbildning förestånd storhush, annan"
84509,"Utbildning förestånd storhush, ospec"
84510,Hovmästarutbildning
84511,Hotellreceptionistutbildning
84512,Husfruar hotell o restaurang
84518,Föreståndarutb. inom hotell och restaurang
84520,Hälso- o specialkost (Pu)
84521,"Kost, hälsa och hushåll, 10 + 10 veckor"
84523,"Storhushteknisk kurs, 1 år"
84528,Utbildning inom kost- och näringsekonomi
84530,"Restauranglinjen (3 år), gren restaurang"
84531,"Restauranglinjen (3 år), gren servering"
84532,"Restauranglinjen (3 år), gren storhushåll"
84533,"Restauranglinjen (3 år), gren sjöintendentur"
84538,Annan restaurangutbildning
84539,Ospec restaurangutbildning
84540,"Hotell- och restaurangprogrammet, gren hotell"
84541,"Hotell- och restaurangprogrammet, gren restaurang"
84542,"Hotell- och restaurangprogrammet, gren storhushåll"
84548,Hotell- och restaurangprogrammet
84549,Hotell- och restaurangprogrammet
84588,"Föreståndarutb storhush/hotell o restaur, annan"
84599,"Föreståndarutb storhush/hotell o restaur, ospec"
84610,Hushållsteknikerutbildning
84688,"Hushållsteknikerutbildning, ospec"
84699,"Hushållsteknikerutbildning, ospec"
84710,Herrfrisörsutbildning
84711,Damfrisörsutbildning
84712,"Frisörteknisk linje, frisörutb dam o herr komb"
84713,"Hudterapeuter, 3 term (Pu)"
84718,"Utbildning för hygien o skönhetsvård, annan"
84719,"Utbildning för hygien o skönhetsvård, ospec"
84799,Utbildning för hygien och skönhetsvård
84888,Annan utb för serviceyrken/bevakn/militär
84999,Ospec utb för serviceyrken/bevakn/militär
85000,Brandingenjörsutbildning
85099,Brandingenjörsutbildning
85100,"Polisinspektörutb,kurs 2/äldre polisassutbildning"
85102,Polisinspektörsutbildning kurs 1
85103,Polisutbildning för utred förmögenhet-o skattebr
85104,Polisutbildning kriminaltekniker
85108,"Polisinspektörsutbildning, annan"
85109,"Polisinspektörsutbildning, ospec"
85110,Utbildning för polis-och krim.-kommissarie
85118,"Poliskommisarieutbildning, annan"
85119,"Poliskommisarieutbildning, ospec"
85120,Vidareutb av polismän enl 1985 studieordning
85128,"Vidareutbildning av polismän, annan"
85129,"Vidareutbildning av polismän, ospec"
85160,Polisutbildning grundutbildning vid polisskolan
85161,Polisutbildning assistentkurs
85162,Polisutbildning utbildning för flygande inspektion
85163,Polisutbildning hundförarutbildning
85164,Polisutbildning helikopterförarutbildning
85165,"Polisutbildning ridutb,instruktörsutbildning"
85168,"Utbildning inom polisen, annan"
85169,"Utbildning inom polisen, ospec"
85188,"Polisutbildning, annan"
85199,"Polisutbildning, ospec"
85200,Tullkammarskrivarutbildning
85288,Tullkammarskrivarutbilning
85299,Tullkammarskrivarutbilning
85300,Kompanioffutbildning trupptj/armen
85301,Kompanioffutbildning trupptj/flottan
85302,Kompanioffutbildning trupptj/kustart
85303,Kompanioffutbildning trupptj/flygvapn
85308,"Kompanioffutbildning trupptj, annan"
85309,"Kompanioffutbildning trupptj, ospec"
85310,Armeflygförarutbildning för kompanioff
85311,Helikopterförarutbildning marinen
85312,Flygförarutbildning flygvapnet
85313,Flygnavigatörutbildning flygvapnet
85318,"Kompanioffutbildning flygtjänst, annan"
85319,"Kompanioffutbildning flygtjänst, ospec"
85330,Kompanioffutbildning sambandsutb kurs 1 o 2 flygv
85331,Kompanioffutbildning stri o luftbevakn flygv
85332,Kompoffutbildning flottiljpolis flygv
85338,"Kompaniofficersutbildning flygvapnet, annan"
85339,"Kompaniofficersutbildning flygvapnet, ospec"
85388,"Kompaniofficersutbildning (ej tekn), annan"
85399,"Kompaniofficersutbildning (ej tekn), ospec"
85400,Kompoffutbildning verkmästarutbildning tele
85401,Kompoffutbildning verkmästarutbildning vapen
85402,Kompoffutbildning verkmästarutbildning motor
85408,"Kompoffutbildning teknisk armen, annan"
85409,"Kompoffutbildning teknisk armen, ospec"
85411,Kompoffutbildning tekn tjänst flottan
85415,Kompoffutbildning tekn tjänst kustart
85418,"Kompoffutbildning tekn marinen, annan"
85419,"Kompoffutbildning tekn marinen, ospec"
85420,Flygverkmästarutbildning flygplan/vapen
85421,Flygverkmästarutbildning el
85428,"Flygverkmästarutbildning teknisk, annan"
85429,"Flygverkmästarutbildning teknisk, ospec"
85488,"Kompaniofficersutbildning (teknisk), annan"
85499,"Kompaniofficersutbildning (teknisk), ospec"
85510,Officershögskola vid armen
85511,Officershögskola vid armen tekn inr
85512,Officershögskola vid flottan
85513,Officershögskola vid kustartilleriet
85514,Officershögskola vid flygvapnet
85515,Yrkesofficersutbildning i flygtjänst
85519,Officershögskola
85599,Officershögskola
85600,Vidareutbildning för kompoff kameralutbildning
85610,Vidareutbildning för kompoff intendentutbildning
85640,Vidareutbildning för kompoff fortifikationsutb
85650,Högre kompoffutbildning marinen
85651,Högre kompoffutbildning kustart
85660,Obl vidareutbildning för kompoff vid armen
85661,Obl vapenkompoffskola vid marinen o flottan
85662,Obl vslagsskol för kompoff v marin o kustart
85688,"Vidareutbildning för kompaniofficerare, annan"
85699,"Vidareutbildning för kompaniofficerare, ospec"
85710,Ekonomi-o internatföreståndarutbildning
85711,Utbildning i kost-o näringsekon terapeutisk gren
85718,Utbildning kost/näringsekon/dietist
85719,Linje för kost- och näringsekonomi
85720,Storhushåll och restauranglinjen
85738,"Hotell- och restaurangutbildning, annan hithörande"
85788,"Utb i kost- och näringsekonomi, storhush, annan"
85799,"Utb i kost- och näringsekonomi, storhush, ospec"
85800,Högskoleexamen inom området för serviceyrken
85888,Utbildning i konsument/varukunsk/socservice
85891,Enstak kurs hem-hush-konsum-o varukunsk
85892,Enstak kurs i social service
85901,KY utbildning turism inkl. restaurang
85999,Ospec utb för serviceyrken/bevakn/militär
86000,Polischefsutbildning
86010,Brandingenjörsexamen
86099,Polischefs-/Brandingenjörsutbildning
86100,Grundl regementsoffutbildning armen
86101,Grundl regementsoffutbildning flottan
86102,Grundl regementsoffutbildning kustartilleriet
86103,Grundl regementsoffutb/flygtj flygvapnet
86104,Grundl regementsoffutbildning marktj flygvapnet
86108,"Grundl regementsoff.utbildning, annan"
86109,"Grundl regementsoff.utbildning, ospec"
86110,Oblig vidareutbildning för regementsoff armén
86111,Oblig vidareutbildning för regementsoff flottan
86112,Oblig vidareutbildning för regementsoff kustart
86118,"Oblig vidareutbildning för regemenstoff, annan"
86119,"Oblig vidareutbildning för regementsoff, ospec"
86120,Oblig mil högskutbildning allmän kurs armén
86121,Oblig mil högskutbildning allmän kurs flotta
86122,Oblig mil högskutbildning allmän kurs kustar
86123,Oblig mil högskutbildning allmän kurs flygvapnet
86128,"Oblig mil högskutbildning allmän kurs, annan"
86129,"Oblig mil högskutbildning allmän kurs, ospec"
86130,Truppsambutbildning regementsoff armen
86131,Truppsambutbildning regemetsoff flottan
86132,Truppsambutbildning regementsoff kustart
86133,Truppsambutbildning regementsoff flygvapnet
86138,"Truppsambutbildning regementsoff, annan"
86139,"Truppsambutbildning regementsoff, ospec"
86188,"Regementsofficersutbildning, annan"
86199,"Regementsofficersutbildning, ospec"
86200,Armeingenjörsutbildning
86201,Mariningenjörsutbildning linje g
86210,Trafikledarutbildning flygvapnet
86220,Meterologutbildning marinen kustartilleriet
86288,"Militär fackutbildning, annan"
86299,"Militär fackutbildning, ospec"
86300,Förvaltn.utbildning för regoff intendentutbildning
86309,Förv.utb. för regementsoff.
86320,Milhögsk högre utbildning armestabskurs
86321,Milhögsk högre utbildning marinstabskurs
86322,Milhögsk högre utbildning högre kurs flygvapnet
86323,Milhögsk högre utbildning armeingenjör
86324,Milhögsk högre utbildning armevapen
86325,Milhögsk högre utbildning tekn kurs marinen
86326,Högre vidutbildning för regoff tekn kurs flygv
86327,Milhögsk högre utbildning fortif tekn
86328,"Högre utbildning vid milhögsk för reg.off, annan"
86329,"Högre utbildning vid milhögsk för reg.off, ospec"
86388,"Högre vidareutbildning för regementsoff, annan"
86399,"Högre vidareutbildning för regementsoff, ospec"
86400,Armeingenjörsutbildning civiling
86401,Mariningenjörsutbildning linje h
86402,Flygingenjörsutbildning civiling
86403,Flyging i marktj markutbildning v flottilj
86409,Civilingenjörsutb. yrkesoff.
86410,Meterologutbildning flygvapnet
86419,"Meteorolog, yrkesoff."
86420,Armeveterinärutbildning
86429,"Veterinärutb, yrkesoff."
86430,Armeläkarutbildning
86431,Marinläkarutbildning
86432,Flygläkarutbildning
